Hotel_ID,Hotel_Name,City,Hotel_Type,Star_Rating,Rooms,Base_Room_Rate
161933,Hotel_1932,Dubai,Luxury,3,355,38453.49
161934,Hotel_1933,Delhi,Business,3,870,32764.04
161935,Hotel_1934,Jaipur,Boutique,4,853,10578.3
161936,Hotel_1935,London,Luxury,3,439,36831.24
161937,Hotel_1936,Singapore,Boutique,4,521,44553.38
161938,Hotel_1937,London,Boutique,4,261,35293.78
161939,Hotel_1938,Mumbai,Business,4,981,20163.95
161940,Hotel_1939,London,Budget,4,1018,5041.67
161941,Hotel_1940,London,Budget,3,79,28793.49
161942,Hotel_1941,Delhi,Resort,5,514,24425.51
161943,Hotel_1942,London,Business,4,35,41426.93
161944,Hotel_1943,Mumbai,Luxury,4,1083,24779.35
161945,Hotel_1944,Mumbai,Luxury,2,719,28138.73
161946,Hotel_1945,Dubai,Business,2,448,2007.96
161947,Hotel_1946,Singapore,Boutique,3,113,16158.77
161948,Hotel_1947,Dubai,Luxury,3,113,14801.24
161949,Hotel_1948,Delhi,Budget,3,57,1323.33
161950,Hotel_1949,Bengaluru,Budget,3,724,18277.68
161951,Hotel_1950,Jaipur,Resort,4,195,39170.84
161952,Hotel_1951,London,Budget,3,67,41980.03
161953,Hotel_1952,Jaipur,Budget,4,70,28670.19
161954,Hotel_1953,Delhi,Business,5,934,26988.55
161955,Hotel_1954,Bengaluru,Business,4,421,21018.93
161956,Hotel_1955,Mumbai,Budget,2,638,21329.3
161957,Hotel_1956,Bengaluru,Boutique,2,180,34565.12
161958,Hotel_1957,Mumbai,Boutique,5,475,18246.17
161959,Hotel_1958,Dubai,Budget,3,727,33069.66
161960,Hotel_1959,Jaipur,Business,4,198,49755.97
161961,Hotel_1960,Singapore,Resort,3,813,23137.35
161962,Hotel_1961,Mumbai,Budget,2,891,23575.18
161963,Hotel_1962,Singapore,Business,2,432,37868.33
161964,Hotel_1963,Dubai,Boutique,5,1117,36118.82
161965,Hotel_1964,London,Budget,4,1026,5245.93
161966,Hotel_1965,Goa,Resort,3,468,18033.22
161967,Hotel_1966,Singapore,Boutique,3,1195,13361.92
161968,Hotel_1967,Jaipur,Luxury,4,560,27645.31
161969,Hotel_1968,Jaipur,Luxury,4,626,45791.82
161970,Hotel_1969,Mumbai,Business,5,855,47619.36
161971,Hotel_1970,Mumbai,Boutique,3,1103,11704.46
161972,Hotel_1971,Bengaluru,Budget,5,609,39554.89
161973,Hotel_1972,Singapore,Budget,3,333,12527.37
161974,Hotel_1973,Mumbai,Luxury,4,784,23492.46
161975,Hotel_1974,Jaipur,Budget,3,303,20866.95
161976,Hotel_1975,Goa,Budget,3,1071,16573.11
161977,Hotel_1976,Singapore,Boutique,3,688,13146.76
161978,Hotel_1977,Bengaluru,Budget,2,365,19962.98
161979,Hotel_1978,Dubai,Boutique,4,1174,13215.31
161980,Hotel_1979,Mumbai,Business,3,922,22425.58
161981,Hotel_1980,London,Resort,4,1111,13710.84
161982,Hotel_1981,Jaipur,Budget,3,860,25022.42
161983,Hotel_1982,Mumbai,Budget,3,521,21089.74
161984,Hotel_1983,Bengaluru,Luxury,4,106,12034.37
161985,Hotel_1984,Dubai,Resort,5,389,16266.89
161986,Hotel_1985,Singapore,Boutique,4,499,22495.2
161987,Hotel_1986,Mumbai,Business,2,1162,20415.77
161988,Hotel_1987,Mumbai,Boutique,2,1119,6229.91
161989,Hotel_1988,London,Budget,4,1040,15091.8
161990,Hotel_1989,Mumbai,Business,3,533,36729.8
161991,Hotel_1990,Delhi,Boutique,4,706,34419.29
161992,Hotel_1991,Mumbai,Resort,3,567,41563.91
161993,Hotel_1992,Singapore,Resort,4,63,6757.51
161994,Hotel_1993,Goa,Budget,2,582,37931.77
161995,Hotel_1994,Jaipur,Boutique,2,121,5988.64
161996,Hotel_1995,Bengaluru,Resort,2,663,4904.98
161997,Hotel_1996,Bengaluru,Business,4,198,36725.78
161998,Hotel_1997,Bengaluru,Boutique,3,675,24182.57
161999,Hotel_1998,Bengaluru,Boutique,3,999,45879.82
162000,Hotel_1999,Delhi,Luxury,3,914,28625.99
