Booking_ID,Guest_ID,Hotel_ID,Booking_Date,Checkin_Date,Nights,Rooms_Booked,Channel,Status,Room_Rate,Discount_Pct
20000225,1503207.0,161170.0,2023-08-02 05:44:22,2023-02-15 12:31:17,13,1,OTA,Confirmed,30428.07,10
20000226,1508138.0,161277.0,2025-05-17 08:43:11,2025-11-01 22:23:11,4,4,Travel Agent,Confirmed,16162.63,15
20000227,1500591.0,160716.0,2024-04-27 05:02:21,2024-08-11 22:25:56,11,4,App,Confirmed,17248.92,20
20000228,1504504.0,160464.0,2023-05-03 07:45:16,2025-08-19 23:08:56,7,2,App,Confirmed,28926.02,15
20000229,1502204.0,160996.0,2025-10-12 05:46:26,2024-01-10 21:52:04,5,4,OTA,Completed,27016.07,15
20000230,1515998.0,160277.0,2025-07-18 16:44:24,2024-04-29 23:08:38,1,4,Travel Agent,Confirmed,23731.12,25
20000231,1512409.0,161244.0,2024-08-12 07:37:31,2025-04-10 23:37:46,13,1,Travel Agent,Confirmed,15171.72,0
20000232,1511278.0,160726.0,2025-06-19 10:12:56,2025-08-25 01:55:30,10,4,Website,Confirmed,9621.73,10
20000233,1516511.0,160156.0,2023-05-31 23:33:28,2025-06-05 15:17:46,3,3,App,Completed,18916.63,0
20000234,1524777.0,160095.0,2023-02-09 03:16:27,2025-08-16 06:36:15,6,2,Website,Confirmed,12893.77,10
20000235,1536909.0,161204.0,2025-04-13 14:46:57,2023-03-17 09:37:29,11,2,Website,Completed,38544.39,20
20000236,1530205.0,161821.0,2023-11-26 07:55:23,2023-03-08 21:29:46,10,1,OTA,Confirmed,24251.79,20
20000237,1501042.0,160480.0,2024-01-25 09:02:52,2025-08-29 16:55:53,13,4,Corporate,Confirmed,9751.32,0
20000238,1526998.0,160811.0,2024-01-06 09:53:25,2025-04-15 01:12:35,4,3,Corporate,Confirmed,44587.52,20
20000239,1528351.0,160321.0,2025-07-28 15:21:45,2024-06-17 20:43:04,12,4,Travel Agent,Confirmed,14532.24,10
20000240,1517843.0,160093.0,2025-08-15 03:29:36,2025-05-15 04:05:45,11,2,Corporate,Cancelled,38938.76,0
20000241,1507576.0,161711.0,2025-08-01 12:18:17,2024-06-27 08:24:41,1,1,OTA,Confirmed,10573.13,10
20000242,1530455.0,161273.0,2023-02-14 18:32:03,2024-11-04 12:24:11,9,1,Corporate,Confirmed,17920.15,20
20000243,1530796.0,161756.0,2023-08-31 04:56:07,2025-02-23 18:14:34,14,2,Corporate,Confirmed,4391.15,10
20000244,1516319.0,160608.0,2024-08-29 04:52:59,2023-02-24 18:55:01,1,2,Travel Agent,Confirmed,31618.64,0
20000245,1503871.0,160086.0,2024-02-02 11:47:54,2023-12-07 06:45:54,7,3,App,Completed,27060.75,25
20000246,1520557.0,161587.0,2023-12-19 04:16:23,2025-06-08 18:05:58,6,1,Website,Confirmed,17898.42,10
20000247,1513705.0,161256.0,2023-02-11 08:12:32,2025-09-03 12:57:14,5,3,Website,Confirmed,20577.36,5
20000248,1538516.0,161238.0,2024-12-29 12:37:24,2024-06-05 03:11:25,6,4,Website,Confirmed,7421.58,15
20000249,1516242.0,160214.0,2025-05-02 21:25:40,2023-02-28 22:12:00,5,1,Travel Agent,Confirmed,12893.08,20
20000250,1533386.0,161303.0,2024-01-13 11:12:06,2023-03-12 23:46:03,11,1,Website,Completed,21095.48,0
20000251,1512287.0,160877.0,2024-12-05 23:40:04,2024-05-20 11:45:52,11,2,App,Confirmed,36488.37,15
20000252,1511493.0,161449.0,2025-07-16 02:03:27,2025-04-05 15:30:43,2,3,App,Cancelled,4140.67,25
20000253,1531766.0,161131.0,2025-05-01 12:36:41,2025-03-12 06:11:09,14,4,Travel Agent,Confirmed,11570.63,5
20000254,1502112.0,160935.0,2025-03-07 13:37:21,2025-08-08 21:07:58,13,4,App,Confirmed,26326.1,20
20000255,1521232.0,160392.0,2025-10-03 03:23:49,2023-03-19 21:58:27,6,4,App,Completed,30639.92,20
20000256,1519085.0,160158.0,2025-02-05 08:17:00,2024-02-17 05:12:22,14,2,Corporate,Confirmed,24287.85,20
20000257,1533481.0,161673.0,2023-12-23 15:58:02,2024-05-07 04:17:12,2,1,OTA,Confirmed,36631.04,10
20000258,1511863.0,160374.0,2023-06-02 01:21:44,2025-04-02 23:49:50,9,1,App,Confirmed,8595.93,5
20000259,1518774.0,161875.0,2024-02-11 06:31:18,2023-07-05 01:26:33,7,4,Website,Completed,14144.67,20
20000260,1503653.0,160402.0,2023-06-02 19:42:50,2023-12-19 11:05:56,6,2,App,Completed,42403.87,25
20000261,1523455.0,160844.0,2024-12-24 22:57:47,2025-02-03 17:16:11,1,4,App,Confirmed,12482.64,5
20000262,1526252.0,160975.0,2023-08-20 20:16:06,2024-01-29 00:10:57,3,4,Travel Agent,Confirmed,21276.34,15
20000263,1535696.0,160511.0,2023-05-23 03:05:19,2025-08-10 03:46:26,4,4,OTA,Cancelled,8121.1,0
20000264,1510706.0,160958.0,2025-01-25 02:33:04,2024-08-20 16:59:41,13,2,OTA,Completed,15935.94,15
20000265,1506040.0,160970.0,2025-05-12 21:14:30,2023-08-17 04:30:07,8,1,Travel Agent,Confirmed,40043.71,5
20000266,1504876.0,161848.0,2024-09-01 04:50:08,2024-06-21 00:16:46,11,2,Website,Completed,29792.08,25
20000267,1535599.0,160927.0,2025-05-31 00:22:32,2025-07-06 20:03:48,7,1,Corporate,Confirmed,39142.98,10
20000268,1506673.0,161858.0,2025-04-29 02:36:27,2025-10-16 11:55:54,2,4,App,Completed,5915.38,10
20000269,1522191.0,161340.0,2023-11-26 12:50:57,2024-11-11 10:31:06,10,3,Travel Agent,Confirmed,13960.07,25
20000270,1500764.0,161843.0,2024-01-17 11:08:37,2023-08-20 19:25:24,8,3,Website,No Show,4918.39,0
20000271,1500015.0,161887.0,2024-11-26 18:43:55,2023-11-14 15:25:47,8,4,Website,Confirmed,16244.55,10
20000272,1516498.0,160936.0,2025-02-21 17:39:35,2024-01-09 22:10:14,7,3,Website,Confirmed,31346.91,20
20000273,1502770.0,161560.0,2023-08-13 05:38:30,2025-04-20 18:03:53,6,1,Corporate,Confirmed,8668.8,5
20000274,1538054.0,160628.0,2023-09-19 06:56:00,2023-02-19 21:56:16,7,2,Travel Agent,Confirmed,42270.12,15
20000275,1526433.0,160583.0,2025-11-25 21:31:41,2024-04-19 06:21:15,10,1,Travel Agent,Confirmed,38798.57,10
20000276,1507051.0,160580.0,2024-10-10 15:13:26,2025-07-15 19:29:24,13,2,OTA,Confirmed,21619.09,5
20000277,1530919.0,161562.0,2023-01-23 22:22:19,2024-11-27 18:36:06,8,2,Website,Cancelled,19679.31,0
20000278,1533231.0,161767.0,2023-09-01 13:39:01,2024-01-25 04:02:38,1,4,OTA,Confirmed,39040.94,15
20000279,1505026.0,161434.0,2025-01-28 05:51:57,2024-02-22 00:32:31,2,3,Corporate,Completed,34923.51,25
20000280,1536923.0,161290.0,2023-10-22 10:33:11,2024-06-14 03:20:35,4,4,Website,Cancelled,1789.55,20
20000281,1529873.0,160169.0,2024-03-20 13:18:01,2024-04-26 03:16:34,8,2,OTA,Completed,43171.46,25
20000282,1526941.0,160200.0,2023-04-26 03:14:40,2024-02-18 10:07:25,10,3,Corporate,CONFIRMED,33570.99,15
20000283,1504388.0,161891.0,2023-10-09 18:49:53,2023-06-27 23:49:13,14,3,OTA,Confirmed,24578.2,25
20000284,1535064.0,160807.0,2023-02-23 11:25:30,2024-12-21 11:11:16,11,1,OTA,Confirmed,4862.84,15
20000285,1526354.0,161472.0,2023-01-28 17:03:27,2025-12-19 13:48:41,8,2,Corporate,Confirmed,44374.9,10
20000286,1507423.0,160215.0,2024-02-01 08:32:50,2024-06-19 17:44:47,13,4,Website,Confirmed,40365.67,0
20000287,1524035.0,160661.0,2025-07-23 01:15:45,2024-07-28 09:15:05,13,4,App,Completed,12061.84,20
20000288,1526130.0,161618.0,2023-01-20 19:58:07,2025-10-06 06:18:53,5,4,App,No Show,31944.13,20
20000289,1508601.0,161274.0,2024-09-14 23:43:50,2024-09-20 16:28:50,9,3,Travel Agent,Confirmed,15533.68,5
20000290,1537566.0,160214.0,2024-08-09 13:48:55,2023-09-13 09:59:48,2,3,OTA,Completed,21850.5,25
20000291,1516220.0,161511.0,2024-09-28 19:57:37,2023-07-27 00:55:04,4,2,Corporate,No Show,32380.86,5
20000292,1515918.0,160660.0,2023-12-01 16:05:40,2024-06-23 06:18:10,5,3,OTA,Confirmed,31596.77,20
20000293,1530129.0,160571.0,2024-07-08 15:01:26,2023-10-12 00:17:54,7,1,Website,Completed,22616.37,10
20000294,1533204.0,160005.0,2025-05-17 13:35:16,2025-04-10 02:12:32,7,3,OTA,Confirmed,26537.08,10
20000295,1531635.0,161849.0,2025-12-22 21:39:43,2023-09-11 09:43:51,7,1,OTA,Completed,30920.64,25
20000296,1504871.0,161146.0,2025-06-08 06:30:08,2023-04-19 22:59:58,9,3,OTA,CONFIRMED,1674.04,0
20000297,1534415.0,161288.0,2025-04-30 21:15:52,2023-11-16 16:41:15,11,3,OTA,Cancelled,9911.09,25
20000298,1523489.0,161559.0,2024-05-20 04:37:32,2023-02-28 12:20:50,12,2,Corporate,Cancelled,15359.1,15
20000299,1517232.0,161442.0,2024-08-29 07:35:12,2025-11-21 02:19:24,11,3,OTA,Cancelled,4368.83,0
20000300,1528182.0,161704.0,2025-07-29 10:48:04,2025-05-05 04:35:27,4,4,Corporate,Cancelled,42315.16,25
20000301,1505769.0,161962.0,2025-06-24 13:04:49,2024-02-18 09:20:04,11,4,Travel Agent,Confirmed,22699.46,10
20000302,1507850.0,161952.0,2024-02-29 08:14:31,2024-09-04 06:36:53,7,3,OTA,Confirmed,37501.73,20
20000303,1501413.0,161113.0,2025-10-21 06:59:42,2024-06-12 05:00:39,14,3,Travel Agent,Completed,10120.49,25
20000304,1509214.0,160363.0,2025-02-12 08:58:52,2024-08-10 09:44:31,6,2,Website,Confirmed,39122.09,25
20000305,1509354.0,160650.0,2024-07-20 03:13:21,2025-10-15 09:02:50,4,1,Travel Agent,Confirmed,30917.84,15
20000306,1530510.0,161235.0,2023-09-10 01:19:30,2023-02-06 11:39:20,3,3,OTA,Confirmed,41783.94,10
20000307,1510018.0,160449.0,2025-06-26 05:08:36,2024-05-18 19:21:36,1,4,Corporate,Confirmed,42355.12,25
20000308,1517220.0,160902.0,2023-10-04 01:40:37,2024-12-20 11:17:05,5,3,Website,Cancelled,25821.1,0
20000309,1506023.0,161930.0,2025-08-20 03:49:28,2025-09-15 09:03:39,11,2,App,Confirmed,13098.95,20
20000310,1501639.0,161799.0,2024-03-18 05:26:01,2025-03-06 18:01:48,4,1,OTA,Cancelled,19247.62,5
20000311,1538661.0,160391.0,2024-03-21 03:04:59,2023-10-21 03:33:20,7,1,Travel Agent,Confirmed,43908.06,15
20000312,1539467.0,161742.0,2025-04-24 01:20:58,2024-07-13 03:49:40,3,3,Travel Agent,Completed,10153.46,20
20000313,1516776.0,160273.0,2023-06-24 15:06:48,2025-04-08 01:07:02,4,4,Corporate,Confirmed,34561.84,5
20000314,1505073.0,161556.0,2025-05-17 21:31:43,2024-05-14 03:00:21,6,1,App,Cancelled,33310.07,10
20000315,1516450.0,160810.0,2023-08-01 10:49:54,2024-12-30 03:52:40,13,2,App,Confirmed,14773.52,15
20000316,1504273.0,161685.0,2025-11-05 06:24:14,2023-01-22 04:11:41,14,4,OTA,COMPLETED,44997.93,5
20000317,1538304.0,161365.0,2024-09-01 02:02:22,2024-01-29 20:22:46,14,2,Travel Agent,Confirmed,15129.0,10
20000318,1530965.0,161596.0,2023-11-19 18:44:54,2025-01-24 09:48:07,12,3,OTA,Confirmed,15242.45,5
20000319,1513226.0,161077.0,2024-02-14 11:14:12,2023-03-24 05:07:13,3,4,Corporate,Completed,26250.99,25
20000320,1511618.0,161261.0,2024-09-10 09:05:18,2025-06-22 08:44:45,2,2,Travel Agent,Completed,34061.86,25
20000321,1531564.0,161000.0,2024-12-29 12:58:38,2025-08-15 05:45:30,11,2,Travel Agent,Cancelled,13366.1,20
20000322,1538456.0,161478.0,2024-07-11 23:01:22,2025-11-07 04:48:29,9,4,Website,Confirmed,18373.7,10
20000323,1501884.0,161056.0,2023-01-05 14:58:54,2025-03-07 05:06:48,12,4,Corporate,Confirmed,21275.46,15
20000324,1509357.0,160748.0,2025-11-22 04:16:58,2024-03-02 20:25:55,4,1,Website,Completed,18810.51,5
20000325,1512502.0,160180.0,2024-08-02 10:51:09,2024-09-02 12:43:07,1,4,Website,Confirmed,11559.03,15
20000326,1520528.0,160092.0,2023-04-23 05:42:17,2025-12-15 11:34:41,4,2,Corporate,Completed,18437.61,10
20000327,1507964.0,161488.0,2025-08-16 12:24:17,2024-05-25 21:50:11,11,4,App,Confirmed,27555.91,10
20000328,1527808.0,160255.0,2024-06-02 02:30:58,2025-04-28 22:08:07,11,2,App,Confirmed,7861.89,25
20000329,1518089.0,161694.0,2025-11-10 16:58:15,2025-11-25 19:42:33,14,2,OTA,Confirmed,3650.57,5
20000330,1508302.0,160710.0,2023-10-03 01:33:44,2023-11-13 16:43:42,5,3,Website,Confirmed,37041.22,15
20000331,1522007.0,161384.0,2023-07-31 13:26:04,2024-05-31 19:17:26,3,4,Travel Agent,Confirmed,25286.5,5
20000332,1513136.0,161790.0,2024-10-20 02:23:40,2023-10-08 05:55:42,4,1,Travel Agent,Confirmed,38463.7,15
20000333,1501820.0,160349.0,2023-01-11 04:16:18,2025-11-26 11:27:00,1,2,Travel Agent,Confirmed,15560.73,10
20000334,1512031.0,161430.0,2023-10-03 11:20:38,2023-11-13 14:20:54,3,4,App,Confirmed,19654.36,15
20000335,1524563.0,161848.0,2023-05-24 23:49:04,2024-03-06 06:27:10,11,2,App,Completed,12101.59,20
20000336,1517600.0,161042.0,2023-08-23 12:27:44,2024-02-13 21:13:08,11,4,OTA,Confirmed,25043.85,5
20000337,1525395.0,161053.0,2025-11-20 22:48:13,2025-11-11 11:09:03,2,1,Website,Confirmed,29211.28,20
20000338,1509206.0,161762.0,2024-12-09 08:18:32,2025-09-07 11:00:33,5,1,Corporate,Confirmed,13327.17,5
20000339,1510245.0,161892.0,2025-09-10 09:56:27,2024-01-25 23:20:34,9,1,Travel Agent,Confirmed,11313.7,0
20000340,1525742.0,161914.0,2023-12-20 07:22:27,2024-03-01 10:31:48,9,3,Website,Cancelled,18962.52,20
20000341,1514010.0,161182.0,2023-07-24 01:12:19,2023-10-23 04:02:50,5,1,Website,No Show,42818.57,5
20000342,1516032.0,160630.0,2024-10-13 05:35:26,2024-02-14 00:45:18,10,2,App,Confirmed,16877.43,5
20000343,1520419.0,161901.0,2025-10-09 23:07:31,2024-09-02 19:31:54,1,4,App,Confirmed,15107.95,5
20000344,1534320.0,160689.0,2023-05-29 01:50:54,2024-05-30 16:01:24,3,1,Website,Confirmed,5612.39,10
20000345,1517305.0,161652.0,2025-08-30 22:00:06,2025-03-24 22:16:20,6,3,Travel Agent,Confirmed,4961.51,10
20000346,1523684.0,161041.0,2023-01-31 12:51:22,2025-09-14 20:26:14,7,3,Corporate,CANCELLED,23540.67,5
20000347,1510025.0,160197.0,2023-03-01 16:16:26,2024-06-05 08:29:54,3,1,Travel Agent,Confirmed,17051.0,25
20000348,1515986.0,160242.0,2023-02-21 13:11:26,2024-11-12 19:25:20,9,4,App,Confirmed,23164.82,10
20000349,1517295.0,160477.0,2023-07-30 07:53:26,2025-12-06 23:17:24,4,1,Website,Confirmed,26005.63,10
20000350,1529741.0,161130.0,2025-04-24 07:26:39,2025-03-08 07:37:25,9,2,Website,Completed,20944.37,15
20000351,1506154.0,161828.0,2024-09-17 04:36:08,2023-05-22 21:24:23,3,2,Travel Agent,Cancelled,40488.12,10
20000352,1512656.0,161013.0,2023-09-24 03:26:43,2025-08-17 14:29:09,13,2,Website,Confirmed,13887.61,0
20000353,1536250.0,160357.0,2025-03-14 08:38:57,2024-07-31 12:15:20,12,2,Travel Agent,Completed,8251.69,25
20000354,1515468.0,161675.0,2023-02-15 15:34:16,2025-09-06 00:47:13,5,4,App,Completed,4664.69,10
20000355,1512605.0,161638.0,2024-07-21 06:20:09,2024-12-20 12:12:00,14,1,Corporate,Confirmed,42995.47,10
20000356,1537466.0,161237.0,2025-04-14 13:16:25,2024-11-21 09:10:19,1,2,OTA,Completed,25723.25,25
20000357,1502200.0,161054.0,2024-05-09 17:23:35,2023-10-09 07:14:26,3,2,OTA,Confirmed,14498.28,15
20000358,1536964.0,160738.0,2023-02-08 06:33:22,2025-03-29 15:05:24,3,1,OTA,Confirmed,7916.64,20
20000359,1518313.0,160647.0,2024-04-19 01:33:50,2024-04-26 13:21:12,11,1,App,Cancelled,10846.15,25
20000360,1502509.0,160445.0,2025-04-03 13:50:02,2023-04-01 17:43:12,3,2,Corporate,Completed,14312.75,10
20000361,1532826.0,160033.0,2023-06-10 01:02:15,2024-02-12 21:01:28,9,3,Corporate,Confirmed,15952.41,20
20000362,1535606.0,160536.0,2023-05-04 22:21:18,2023-08-07 22:15:22,11,3,App,Completed,1701.47,10
20000363,1532579.0,160596.0,2025-12-25 12:26:40,2024-01-28 19:40:25,4,2,Website,Confirmed,36546.43,10
20000364,1533215.0,161285.0,2023-07-01 10:27:35,2024-02-06 22:53:33,7,2,OTA,Confirmed,20370.45,15
20000365,1535224.0,161758.0,2025-02-02 17:19:52,2023-06-13 18:06:47,2,4,Website,Confirmed,30958.73,25
20000366,1519927.0,160332.0,2024-08-26 18:27:44,2023-03-12 06:15:52,2,1,OTA,Cancelled,14423.45,0
20000367,1521405.0,160427.0,2023-03-09 17:13:24,2025-08-20 04:54:33,11,2,Travel Agent,Completed,7345.87,5
20000368,1538134.0,160713.0,2025-02-17 03:38:03,2024-03-18 06:18:19,4,4,Website,Confirmed,15278.43,20
20000369,1524488.0,161411.0,2024-06-14 20:02:08,2024-07-27 06:23:54,8,4,OTA ,Completed,36738.44,20
20000370,1520057.0,161065.0,2025-05-10 08:40:24,2025-04-04 23:16:18,6,3,Corporate,Confirmed,9974.36,10
20000371,1513583.0,161289.0,2024-02-20 23:39:36,2024-01-26 20:12:51,10,2,Website,Completed,20562.33,25
20000372,1524109.0,161312.0,2024-10-08 22:58:03,2023-12-02 09:29:16,10,4,Corporate,Confirmed,43347.24,0
20000373,1530138.0,160597.0,2024-01-19 08:15:00,2023-09-18 07:58:46,13,1,App,Cancelled,39087.46,5
20000374,1515550.0,161862.0,2025-04-10 19:17:24,2025-11-20 15:29:24,14,2,OTA,Cancelled,10699.62,20
20000375,1537880.0,160813.0,2024-02-15 02:45:40,2024-02-01 22:09:14,10,2,Travel Agent,No Show,38093.48,5
20000376,1535439.0,160364.0,2023-12-25 03:18:16,2023-08-08 03:33:06,4,1,Corporate,Confirmed,25463.03,0
20000377,1525546.0,160474.0,2024-10-04 04:07:48,2023-06-21 21:15:03,9,3,OTA,Confirmed,19143.39,10
20000378,1511032.0,160037.0,2024-06-18 07:06:29,2024-05-16 11:54:50,9,3,Corporate,Confirmed,22932.81,0
20000379,1509074.0,160953.0,2025-05-14 18:06:02,2025-07-30 06:34:56,6,2,Website,No Show,32418.81,15
20000380,1535937.0,161609.0,2024-08-27 05:57:33,2024-06-16 03:36:41,12,4,Website,Completed,8240.88,10
20000381,1533817.0,161026.0,2024-10-09 00:31:49,2023-08-05 12:52:14,2,3,OTA,Confirmed,36561.04,25
20000382,1506210.0,161851.0,2025-01-24 11:17:55,2023-05-01 09:44:12,12,2,Website,Confirmed,21299.36,5
20000383,1536318.0,161738.0,2024-11-03 08:04:30,2023-02-13 15:51:12,4,1,OTA,Cancelled,22070.42,15
20000384,1521184.0,160514.0,2023-11-23 17:59:06,2023-07-31 23:57:37,5,1,Travel Agent,Confirmed ,22560.45,20
20000385,1535036.0,161400.0,2025-01-10 21:10:56,2023-01-22 09:50:12,9,3,OTA,Completed,24264.91,25
20000386,1527157.0,160212.0,2025-11-13 08:42:39,2025-12-16 22:14:39,6,1,Travel Agent,Completed,9844.72,20
20000387,1527367.0,160524.0,2025-10-01 08:08:57,2025-10-27 16:56:12,11,1,Corporate,Confirmed,24824.61,10
20000388,1515671.0,160443.0,2025-05-18 23:38:04,2023-04-21 00:27:21,7,4,OTA,Cancelled,4247.11,5
20000389,1507442.0,161612.0,2023-04-26 20:51:24,2025-06-07 04:35:06,11,3,Website,Confirmed,43382.15,25
20000390,1536031.0,160886.0,2025-01-12 06:18:23,2023-01-04 12:50:06,12,2,Website,Completed,32944.99,0
20000391,1529771.0,161125.0,2025-12-10 11:29:18,2024-07-01 05:31:39,8,2,OTA,Confirmed,33820.0,25
20000392,1528978.0,161009.0,2023-04-25 15:58:03,2025-08-25 14:40:24,2,2,OTA,Completed,1577.69,10
20000393,1514944.0,161856.0,2023-11-03 11:12:47,2024-03-04 06:08:47,10,2,App,Confirmed,29583.94,15
20000394,1530920.0,160425.0,2024-10-09 10:03:39,2023-07-01 11:54:00,8,3,Travel Agent,Completed,24172.93,20
20000395,1509061.0,161579.0,2023-04-30 09:26:48,2025-05-06 20:46:34,4,2,Travel Agent,Completed,1588.54,5
20000396,1524808.0,160161.0,2025-10-14 19:40:19,2023-01-13 23:07:18,12,4,Website,Confirmed,17127.87,5
20000397,1535504.0,160080.0,2023-07-28 15:18:30,2023-08-01 15:35:47,4,1,Website,Confirmed,30839.6,10
20000398,1530394.0,161639.0,2025-05-31 20:54:07,2023-05-02 13:26:25,4,3,Corporate,No Show,4659.11,25
20000399,1504800.0,161281.0,2024-08-22 21:01:13,2023-11-18 18:28:52,5,2,App,Confirmed,8979.96,15
20000400,1538900.0,161217.0,2025-05-17 15:46:42,2023-04-27 05:48:34,2,3,Website,Confirmed,36941.4,20
20000401,1534370.0,161459.0,2025-05-08 19:25:01,2024-08-21 16:29:59,13,1,Corporate,Completed,37918.96,5
20000402,1513381.0,161885.0,2023-08-12 14:32:15,2023-07-06 02:20:55,9,4,Corporate,Confirmed,22329.25,15
20000403,1531823.0,160158.0,2024-07-01 07:41:42,2023-01-29 05:41:57,3,1,Website,Confirmed,21004.65,10
20000404,1510874.0,161983.0,2024-12-19 01:44:23,2023-06-15 06:02:58,8,2,Corporate,Completed,43774.71,15
20000405,1526603.0,161079.0,2025-12-12 13:05:58,2023-02-21 09:54:20,6,3,App,No Show,35570.53,15
20000406,1511697.0,160050.0,2025-02-19 03:38:03,2025-11-15 07:51:47,14,3,Website,Confirmed,15710.63,25
20000407,1533442.0,160660.0,2025-04-15 23:35:35,2024-03-21 16:47:21,11,3,Travel Agent,Confirmed,44707.86,5
20000408,1517406.0,161966.0,2024-08-08 15:02:52,2024-05-20 09:06:37,4,1,OTA,No Show,41431.31,15
20000409,1517434.0,161534.0,2024-01-08 06:40:10,2023-07-30 13:20:36,14,2,Website,Completed,31749.0,0
20000410,1535151.0,160667.0,2023-01-13 08:46:52,2025-07-21 21:15:02,10,1,Travel Agent,Confirmed,26383.27,0
20000411,1513365.0,160244.0,2024-07-05 09:23:09,2023-09-04 14:46:38,12,3,Website,Cancelled ,35479.67,15
20000412,1508458.0,161032.0,2025-05-02 18:51:56,2023-03-13 02:20:02,6,1,OTA,Confirmed,13690.77,10
20000413,1538769.0,160559.0,2023-02-24 04:17:36,2023-11-01 02:31:40,8,3,App,Confirmed,42660.34,25
20000414,1525935.0,161591.0,2023-07-16 06:20:40,2025-06-15 11:14:45,11,3,Travel Agent,Confirmed,18089.87,20
20000415,1533270.0,160785.0,2025-02-14 04:19:19,2025-07-20 11:11:39,13,3,Corporate,Confirmed,25433.29,5
20000416,1500435.0,161794.0,2025-05-14 19:40:50,2025-06-02 20:04:09,7,1,Website,Confirmed,30420.05,10
20000417,1530516.0,160140.0,2023-09-24 06:18:40,2025-04-06 19:40:39,13,1,Travel Agent,Confirmed,38053.21,15
20000418,1522951.0,160382.0,2023-10-10 00:26:06,2025-05-25 22:33:43,12,2,App,Confirmed,20353.71,25
20000419,1509464.0,161260.0,2024-05-13 09:29:47,2023-10-07 04:22:27,1,3,Corporate,Confirmed,26586.36,15
20000420,1521222.0,161415.0,2023-06-06 06:14:31,2023-07-05 18:06:33,12,1,OTA,Confirmed,17838.76,15
20000421,1537273.0,161559.0,2023-05-22 06:47:19,2024-07-12 18:32:51,10,3,Corporate,Cancelled,13067.79,10
20000422,1504109.0,161043.0,2025-07-10 03:31:57,2024-09-15 15:00:50,14,3,OTA,Confirmed,24780.22,20
20000423,1536134.0,160414.0,2025-12-22 18:21:16,2024-01-31 10:59:49,5,3,Corporate,Confirmed,39598.09,25
20000424,1521435.0,160951.0,2023-04-02 18:13:52,2025-11-28 22:33:23,12,1,Travel Agent,Confirmed,15124.75,10
20000425,1515742.0,160668.0,2023-08-09 03:11:31,2023-10-04 15:53:31,10,1,Website,Confirmed,37576.54,0
20000426,1539873.0,161923.0,2023-09-30 23:14:43,2025-04-11 21:42:23,5,2,App,Cancelled,29533.71,0
20000427,1533838.0,161520.0,2025-06-30 09:52:51,2025-07-04 15:35:09,6,2,Travel Agent,Cancelled,23869.89,0
20000428,1537682.0,161937.0,2023-04-09 19:27:32,2023-04-06 23:19:24,5,3,Website,Completed,17894.15,5
20000429,1501987.0,161602.0,2024-02-10 01:13:43,2023-12-12 06:26:48,10,1,Travel Agent,Confirmed,27725.67,15
20000430,1521505.0,160910.0,2025-05-25 17:47:52,2023-10-24 09:30:13,3,3,App,Confirmed,23265.86,20
20000431,1519418.0,160384.0,2024-10-13 01:08:01,2024-05-19 15:03:31,7,2,OTA,Confirmed,42065.34,20
20000432,1525758.0,161760.0,2025-11-16 13:02:49,2023-03-03 05:55:31,5,1,App,Confirmed,31768.03,25
20000433,1539819.0,160064.0,2024-03-15 10:07:58,2024-07-07 00:58:04,14,1,Website,Confirmed,39388.34,5
20000434,1500432.0,161084.0,2025-10-12 17:02:54,2024-07-01 11:35:12,11,4,Website,Confirmed,9727.94,15
20000435,1522278.0,161452.0,2024-08-28 05:58:22,2025-08-05 02:57:39,12,2,App,No Show,7069.42,20
20000436,1516265.0,161142.0,2024-09-13 08:36:24,2023-12-19 05:54:56,11,4,App,Confirmed,17354.46,5
20000437,1520024.0,160789.0,2025-12-20 11:42:56,2025-06-20 03:21:52,3,3,OTA,Cancelled,30968.91,10
20000438,1512134.0,160142.0,2025-10-04 14:53:31,2023-03-27 04:31:12,10,2,Travel Agent,Confirmed,2005.57,20
20000439,1536490.0,161956.0,2024-09-17 16:58:15,2025-07-31 07:43:34,5,4,Website,Completed,35851.39,5
20000440,1529529.0,160978.0,2024-12-12 17:39:05,2024-02-09 15:58:48,8,1,OTA,Completed,29659.86,0
20000441,1537989.0,161197.0,2023-05-28 07:27:00,2024-02-06 10:42:34,4,3,OTA,Confirmed,36658.73,25
20000442,1517108.0,161826.0,2025-08-24 11:35:18,2025-11-26 04:57:27,5,2,OTA,Confirmed,29397.68,0
20000443,1522962.0,160134.0,,2025-07-12 21:14:41,6,2,Website,Completed,36706.51,0
