Review_ID,Booking_ID,Review_Date,Cleanliness,Service,Location,Value,Overall_Rating,Sentiment
22000338,20040509.0,2025-07-31 16:40:41,1.0,1,5,4,4.8,Positive
22000339,20092412.0,2025-10-17 05:56:14,4.0,5,1,3,2.8,Neutral
22000340,20108664.0,2025-11-22 20:00:53,3.0,4,3,2,3.4,Neutral
22000341,20023032.0,2024-07-17 03:25:33,2.0,1,5,4,2.5,Neutral
22000342,20000940.0,2025-10-03 23:19:02,5.0,1,2,4,2.1,Negative
22000343,20126263.0,2023-09-20 07:03:00,2.0,5,3,3,4.4,Positive
22000344,20111513.0,,3.0,1,3,4,4.5,Positive
22000345,20081619.0,2024-04-04 11:28:39,4.0,1,4,1,1.0,Positive
22000346,20027716.0,2025-02-12 16:14:03,1.0,3,5,3,3.1,Positive
22000347,20040184.0,2024-10-12 07:09:50,2.0,3,1,4,4.3,Neutral
22000348,20041687.0,2024-10-17 21:19:12,1.0,5,2,5,1.1,Positive
22000349,20068237.0,2023-07-02 01:47:31,3.0,4,1,2,1.2,Positive
22000350,20071168.0,2024-01-18 10:42:10,1.0,1,3,3,1.7,Positive
22000351,20000903.0,2023-04-03 08:31:33,1.0,4,5,5,1.2,Positive
22000352,20028482.0,2025-06-06 12:14:10,3.0,1,3,2,4.3,Positive
22000353,20060402.0,2025-06-06 23:20:34,2.0,2,2,4,4.8,Positive
22000354,20114368.0,2025-05-14 15:18:16,1.0,3,3,5,3.4,Positive
22000355,20072875.0,2025-05-23 11:53:59,5.0,2,2,4,2.2,Positive
22000356,20114575.0,2024-10-03 05:36:49,5.0,5,3,1,4.8,Positive
22000357,20103227.0,2023-04-09 08:00:35,2.0,1,3,5,2.1,Positive
22000358,20019562.0,2024-06-16 10:55:09,1.0,5,3,2,4.5,Positive
22000359,20012580.0,2024-04-28 16:32:11,5.0,2,2,2,4.2,Positive
22000360,20093352.0,2024-04-09 07:54:46,3.0,3,2,1,1.3,Positive
22000361,20025564.0,2025-02-01 07:00:54,4.0,3,4,5,3.9,Neutral
22000362,20102695.0,2023-06-14 19:41:04,2.0,4,1,4,1.8,Positive
22000363,20083103.0,2025-09-21 22:51:01,3.0,2,5,5,4.3,Positive
22000364,20036253.0,2024-01-31 07:30:29,2.0,1,1,5,4.3,Positive
22000365,20040698.0,2025-05-20 08:56:24,5.0,4,3,2,4.6,Positive
22000366,20097529.0,2023-11-17 04:02:22,3.0,3,4,4,1.4,Positive
22000367,20091046.0,2025-06-18 19:18:19,5.0,1,1,2,1.2,Positive
22000368,20071836.0,2023-06-15 02:21:27,5.0,5,5,1,2.8,Neutral
22000369,20029131.0,2025-12-14 18:19:20,4.0,2,2,1,4.6,Positive
22000370,,2024-05-05 03:38:16,3.0,2,5,1,4.4,Positive
22000371,20064094.0,2025-09-24 17:58:45,1.0,2,4,4,2.5,Positive
22000372,20021928.0,2024-01-19 02:57:12,5.0,3,4,1,3.1,Positive
22000373,20002426.0,2023-07-30 01:58:54,5.0,3,4,3,4.9,Neutral
22000374,20072832.0,2023-11-26 08:46:55,4.0,4,4,5,3.3,Positive
22000375,20070130.0,2024-12-20 10:52:32,4.0,5,5,5,5.0,Negative
22000376,20023894.0,2025-09-24 11:01:44,5.0,5,2,1,2.8,Neutral
22000377,20027888.0,2025-03-16 18:55:38,5.0,2,1,2,3.9,Neutral
22000378,20001602.0,2023-01-14 08:14:15,4.0,4,4,5,2.9,POSITIVE
22000379,20090137.0,2025-11-02 22:54:52,5.0,5,3,5,1.5,Positive
22000380,20063496.0,2023-09-22 14:27:12,2.0,5,1,4,3.9,Positive
22000381,20050434.0,2023-10-15 22:11:03,4.0,1,1,5,4.9,Positive
22000382,20011433.0,2024-06-17 19:42:33,2.0,3,2,5,2.2,Negative
22000383,20083439.0,2023-04-12 04:38:02,3.0,2,3,2,4.8,Neutral
22000384,20027265.0,2025-05-10 06:25:50,2.0,2,5,5,4.3,Neutral
22000385,20008837.0,2025-07-19 02:03:20,1.0,5,3,2,1.3,Positive
22000386,20020495.0,2023-12-22 10:02:50,1.0,4,4,5,1.7,Positive
22000387,20085346.0,2024-10-22 12:17:58,4.0,2,3,4,1.9,Positive
22000388,20054082.0,2023-04-13 09:02:01,5.0,2,5,4,1.6,Positive
22000389,20054644.0,2023-08-24 07:49:50,1.0,5,2,3,2.1,Neutral
22000390,20115601.0,2025-02-06 02:54:19,2.0,4,3,4,2.4,Neutral
22000391,20093651.0,2025-04-30 18:04:51,5.0,4,1,5,2.1,Positive
22000392,20116356.0,2025-07-25 15:55:49,3.0,1,3,4,3.3,Negative
22000393,20005710.0,2023-02-06 04:52:16,4.0,2,4,3,2.1,Negative
22000394,20076190.0,2024-02-04 03:50:06,1.0,5,1,5,3.6,Positive
22000395,20098391.0,2025-08-29 05:41:27,2.0,5,3,4,1.8,Positive
22000396,20017371.0,2025-06-06 19:23:53,5.0,5,1,2,4.5,Positive
22000397,20126477.0,2024-04-07 20:07:45,5.0,3,2,3,2.0,Positive
22000398,20057470.0,2024-09-15 22:46:47,4.0,2,4,5,3.8,Positive
22000399,20068693.0,2025-01-23 19:32:23,2.0,1,5,2,1.2,Positive
22000400,20053947.0,2023-08-08 11:02:08,1.0,3,4,4,4.8,Positive
22000401,20126300.0,2024-02-16 00:02:02,2.0,5,1,4,3.6,Neutral
22000402,20030330.0,2025-12-03 03:06:41,5.0,3,3,2,3.8,Neutral
22000403,20124240.0,2024-03-11 18:01:40,5.0,3,2,4,2.7,Positive
22000404,20009784.0,2024-01-03 01:50:37,1.0,4,5,1,2.6,Positive
22000405,20084139.0,2023-02-04 01:31:43,1.0,5,5,5,4.9,Neutral
22000406,20026149.0,2024-04-04 20:47:09,1.0,4,2,3,1.3,Positive
22000407,20046447.0,2025-10-21 09:38:36,1.0,1,5,4,2.1,Neutral
22000408,20028206.0,2023-11-30 16:09:01,5.0,1,1,4,4.7,Positive
22000409,20076774.0,2025-05-12 15:33:30,5.0,5,4,2,1.5,Negative
22000410,20045533.0,2023-04-30 21:26:34,4.0,1,2,4,1.3,Positive
22000411,20068795.0,2023-10-13 04:04:01,1.0,2,3,5,4.7,Positive
22000412,20020331.0,2023-06-01 01:28:31,2.0,4,3,3,1.8,Negative
22000413,20115848.0,2025-05-08 05:16:01,5.0,2,4,4,2.9,Positive
22000414,20029741.0,2023-12-25 13:49:06,1.0,2,5,3,2.0,Negative
22000415,20083058.0,2024-04-23 03:48:41,2.0,5,3,3,1.4,Positive
22000416,20010001.0,2024-12-12 00:23:43,4.0,3,4,5,4.5,Neutral
22000417,20067103.0,2024-11-13 21:45:10,1.0,2,4,3,2.4,Positive
22000418,20042168.0,2025-08-26 02:26:40,4.0,5,2,4,2.8,Neutral
22000419,20054355.0,2024-04-22 09:22:26,5.0,5,4,1,1.6,Neutral
22000420,20091943.0,2025-06-21 16:23:40,5.0,4,4,1,1.3,Negative
22000421,20102487.0,2024-11-11 05:17:50,4.0,2,5,4,1.9,Neutral
22000422,20125990.0,2025-10-22 02:27:17,5.0,1,5,3,3.4,Neutral
22000423,20069108.0,2023-11-04 01:00:57,2.0,5,3,1,3.4,Positive
22000424,20065336.0,2024-04-04 20:30:28,3.0,2,4,4,4.1,Positive 
22000425,20118808.0,2024-06-21 03:17:32,2.0,3,3,1,1.6,Neutral
22000426,20120668.0,2023-05-02 15:37:32,2.0,2,2,5,3.0,Neutral
22000427,20079346.0,,4.0,2,2,2,4.4,Neutral
22000428,20113090.0,2025-04-10 01:05:32,3.0,2,1,1,1.6,Positive
22000429,20029848.0,2023-03-16 16:58:58,2.0,2,1,5,4.1,Positive
22000430,20049337.0,2024-06-30 17:37:05,2.0,4,4,5,4.0,Positive
22000431,20112533.0,2025-07-07 21:24:22,4.0,4,4,1,3.2,Positive
22000432,20002998.0,2023-11-09 14:03:55,4.0,1,1,3,4.8,Neutral
22000433,20008145.0,2024-03-30 23:23:52,5.0,2,4,5,5.0,Positive
22000434,20004022.0,2024-10-24 18:54:27,4.0,3,5,4,2.1,Positive
22000435,20037248.0,2023-05-28 04:44:41,4.0,5,3,3,1.5,Positive
22000436,20043822.0,2023-10-17 12:51:32,5.0,3,1,5,1.6,Positive
22000437,20008221.0,2024-04-11 00:13:21,1.0,3,1,5,3.4,Positive
22000438,,2024-05-02 02:53:44,2.0,1,1,1,3.6,Negative
22000439,20067895.0,2024-02-25 12:43:11,4.0,5,1,4,2.4,Positive
22000440,20033149.0,2025-09-21 04:06:41,1.0,5,3,2,3.3,Positive
22000441,20111038.0,2024-06-07 10:13:41,3.0,1,4,2,3.7,Positive
22000442,20074615.0,2024-07-02 15:38:44,2.0,5,5,4,3.3,Neutral
22000443,20071350.0,2025-11-04 15:49:38,5.0,2,3,1,4.4,Positive
22000444,20082124.0,2023-06-13 05:00:00,1.0,3,2,3,4.3,Positive
22000445,20038073.0,2025-04-18 01:26:17,1.0,4,2,4,3.4,Positive
22000446,20086022.0,2024-07-23 03:34:51,3.0,4,1,3,4.4,Positive
22000447,20108895.0,2025-09-20 05:29:40,3.0,2,2,4,4.1,Positive
22000448,20075069.0,2024-09-13 01:55:06,3.0,4,3,1,3.8,Positive
22000449,20054237.0,2025-03-29 19:24:59,3.0,4,4,2,4.4,Negative
22000450,20056697.0,2024-02-22 12:56:45,4.0,3,4,3,3.2,Neutral
22000451,20081929.0,2023-05-20 18:11:30,4.0,3,5,3,1.9,Positive
22000452,20046243.0,2024-09-20 23:48:41,1.0,5,3,2,4.6,Positive
22000453,20015008.0,2023-10-22 13:07:23,4.0,4,4,4,1.6,Positive
22000454,20108361.0,2025-03-30 12:29:13,1.0,3,4,5,1.4,Positive
22000455,20036390.0,2023-11-14 08:35:52,2.0,4,4,4,2.9,Positive
22000456,20004822.0,2024-10-25 19:40:54,2.0,2,2,5,4.1,Positive
22000457,20054625.0,2024-06-14 00:15:38,1.0,4,3,2,4.0,Positive
22000458,20023626.0,2023-03-25 12:43:21,4.0,2,1,2,3.6,Positive
22000459,20110602.0,2023-12-13 02:54:19,5.0,3,1,4,1.5,Positive
22000460,20097131.0,2024-09-15 07:54:11,5.0,5,4,3,3.6,Positive
22000461,20010161.0,2025-09-04 11:23:35,5.0,2,2,3,4.6,Positive
22000462,20068652.0,2024-06-16 18:56:40,4.0,5,5,5,4.4,Positive
22000463,20101436.0,2023-08-19 07:25:05,3.0,4,1,1,3.5,Positive
22000464,20128245.0,2023-04-27 19:34:07,4.0,3,4,5,1.4,Positive
22000465,20072104.0,2023-08-22 04:59:41,3.0,5,2,5,1.3,Neutral
22000466,20051392.0,2025-03-27 11:53:35,3.0,5,3,5,4.4,Neutral
22000467,20125699.0,2023-04-28 04:53:30,2.0,3,4,1,3.7,Neutral
22000468,20079057.0,2025-01-31 02:19:33,5.0,2,1,2,2.6,Negative
22000469,20012737.0,2025-05-05 00:37:35,2.0,4,5,3,3.7,Positive
22000470,20076927.0,2025-10-21 12:40:09,3.0,4,4,5,3.6,Positive
22000471,20024685.0,2023-09-05 00:59:29,2.0,4,5,4,2.5,Positive
22000472,20081637.0,2024-12-04 22:39:05,4.0,2,2,5,1.7,Positive
22000473,20124402.0,2025-12-12 15:51:02,3.0,5,1,2,3.4,Positive
22000474,20023412.0,2024-10-18 20:24:21,1.0,5,2,5,4.3,Positive
22000475,20063243.0,2024-10-04 02:46:19,1.0,3,5,2,1.0,Positive
22000476,20113102.0,2025-10-28 13:39:33,5.0,3,1,2,3.8,Positive
22000477,20079387.0,2025-01-05 05:03:59,3.0,2,1,2,1.0,Positive
22000478,20026791.0,2025-02-24 01:14:24,1.0,5,1,5,2.3,Positive
22000479,20102171.0,2025-06-14 14:39:18,5.0,2,5,1,1.4,Positive
22000480,20092797.0,2024-05-15 10:11:22,4.0,3,3,1,1.0,Positive
22000481,20094869.0,2025-11-13 06:22:44,3.0,1,5,4,4.2,Positive
22000482,20004221.0,2025-11-08 13:25:44,2.0,2,4,1,3.5,Negative
22000483,20058668.0,2025-08-26 05:23:21,5.0,2,1,1,2.7,Positive
22000484,20112226.0,2025-09-20 11:35:46,2.0,1,4,1,1.5,Positive
22000485,20111360.0,2025-05-21 09:23:45,2.0,4,1,4,4.4,Positive
22000486,20014349.0,2023-07-31 10:44:04,3.0,3,5,1,1.2,Positive
22000487,20005013.0,2023-07-25 09:34:29,5.0,3,3,2,3.3,Positive
22000488,20044637.0,2024-08-21 06:14:53,2.0,3,2,1,3.9,Positive
22000489,20054618.0,2025-10-20 21:21:10,3.0,4,2,4,2.1,Positive
22000490,20030787.0,2025-01-06 09:22:03,2.0,5,1,2,1.4,Positive
22000491,20001129.0,2023-01-15 12:45:46,3.0,3,1,2,1.3,Neutral
22000492,20089545.0,2025-04-22 21:59:44,2.0,2,4,5,3.2,Neutral
22000493,20020226.0,2023-01-24 00:17:13,1.0,2,5,2,3.5,Positive
22000494,20048894.0,2024-08-28 16:21:06,1.0,2,5,5,4.6,Positive
22000495,20049240.0,2023-07-22 09:46:39,3.0,4,1,3,1.3,Negative
22000496,20106002.0,2023-05-04 03:25:15,5.0,2,2,5,3.1,Positive
22000497,20041910.0,2025-11-25 08:45:11,2.0,4,2,4,1.3,Neutral
22000498,20099729.0,2025-10-09 19:56:18,4.0,1,5,1,1.4,Positive
22000499,20070805.0,2024-02-14 21:44:03,3.0,1,3,5,1.9,Neutral
22000500,20046739.0,2025-01-17 12:38:11,1.0,3,5,3,2.1,Neutral
22000501,20048511.0,2023-06-08 03:32:39,1.0,1,5,4,1.7,Positive
22000502,20005307.0,2023-11-03 09:10:04,5.0,1,2,4,3.4,Positive
22000503,20058919.0,2024-09-01 16:32:25,5.0,5,4,1,4.1,Positive
22000504,20049006.0,2023-11-07 04:29:19,3.0,1,3,4,4.4,Positive
22000505,20021465.0,2025-09-01 00:56:53,3.0,5,2,1,3.5,Negative
22000506,20080242.0,2024-08-06 17:58:57,1.0,4,1,5,4.6,Positive
22000507,20039964.0,2024-06-28 10:34:07,5.0,2,4,5,1.8,Negative
22000508,20099182.0,2023-09-10 04:54:09,3.0,3,1,5,3.4,Positive
22000509,20070637.0,2025-01-22 08:32:44,5.0,5,3,1,1.6,Positive
22000510,20117190.0,2024-02-16 07:22:08,2.0,2,1,3,4.8,Neutral
22000511,20035382.0,2023-05-17 21:47:13,5.0,3,2,5,1.5,Positive
22000512,20051393.0,2024-06-17 07:18:43,4.0,2,4,4,2.0,Neutral
22000513,20037240.0,2024-04-03 07:38:59,1.0,3,1,1,4.8,Positive
22000514,20007008.0,2024-05-19 01:28:52,1.0,4,3,1,4.5,Positive
22000515,,2024-12-16 14:07:13,3.0,3,5,3,3.3,Positive
22000516,20035223.0,2025-06-24 07:10:24,5.0,5,2,2,2.8,Positive
22000517,20124464.0,2024-08-09 20:12:31,4.0,1,4,5,4.0,Positive
22000518,20118382.0,2023-07-14 13:38:16,5.0,4,1,3,3.6,Positive
22000519,20100217.0,2025-10-10 17:07:54,4.0,1,5,2,1.1,Positive
22000520,20125992.0,2024-05-06 02:12:07,5.0,2,2,2,1.1,Positive 
22000521,20037613.0,2024-09-28 11:34:05,5.0,1,5,5,4.1,Neutral
22000522,20090814.0,2025-06-01 22:47:49,3.0,4,1,2,2.3,Positive
22000523,20041997.0,2023-10-05 07:27:34,5.0,3,4,5,4.6,Positive
22000524,20000157.0,2023-11-06 23:14:25,4.0,4,4,2,3.9,Positive
22000525,20050308.0,2025-06-28 18:49:00,5.0,1,5,3,2.3,Neutral
22000526,20014586.0,2024-05-04 09:41:19,3.0,4,1,4,4.3,Neutral
22000527,20069794.0,2023-02-28 11:35:18,2.0,4,1,5,1.7,Positive
22000528,20087630.0,2023-12-29 11:41:03,1.0,2,4,4,1.4,Neutral
22000529,20068100.0,2023-07-24 17:31:07,1.0,2,5,3,3.8,Neutral
22000530,20129020.0,2025-09-13 15:47:57,3.0,5,3,2,3.6,Negative
22000531,20106125.0,2023-03-30 19:10:46,3.0,4,1,1,4.2,Positive
22000532,20078068.0,2025-09-02 05:31:12,4.0,4,1,1,4.8,Positive
22000533,20098168.0,2023-03-11 15:42:13,1.0,5,3,3,4.2,Positive
22000534,20074550.0,2023-03-22 14:13:46,3.0,2,2,1,3.9,Positive
22000535,20029281.0,2023-01-02 15:10:34,4.0,2,2,4,2.9,Positive
22000536,20093920.0,2023-07-13 00:44:45,3.0,4,3,3,3.6,Positive
22000537,20082079.0,2024-01-08 12:04:54,2.0,4,5,5,4.4,Positive
22000538,20017688.0,2025-04-29 20:37:51,2.0,3,1,5,1.0,Positive
22000539,20001416.0,2023-05-02 05:56:45,1.0,1,4,5,3.3,Positive
22000540,20067132.0,2023-11-06 20:54:54,4.0,4,2,4,4.3,Positive
22000541,20036684.0,2024-05-04 10:44:50,2.0,3,1,5,2.7,Positive
22000542,20098536.0,2024-04-28 05:52:57,4.0,1,4,4,2.4,Positive
22000543,20049470.0,2024-01-17 04:38:11,1.0,2,2,1,4.9,Positive
22000544,20009328.0,2023-03-16 02:51:24,5.0,2,4,3,4.8,Positive
22000545,20083766.0,2025-02-22 08:06:35,3.0,3,3,1,4.9,Positive
22000546,20023969.0,2025-10-27 11:41:06,1.0,3,2,3,2.4,Neutral
22000547,20126230.0,2025-07-02 11:13:25,2.0,5,1,3,4.8,Positive
22000548,20086491.0,2025-03-23 13:29:35,2.0,5,3,3,4.6,Neutral
22000549,20033934.0,2024-03-24 21:16:54,4.0,4,2,1,3.8,Neutral
22000550,20058530.0,2024-06-10 09:08:10,1.0,3,5,5,4.0,Positive
22000551,20035663.0,2025-10-06 02:21:32,5.0,2,1,5,1.1,Positive
22000552,20054910.0,2023-02-12 00:50:30,3.0,3,3,5,3.3,Positive
22000553,20060971.0,2025-12-14 19:12:28,5.0,2,4,3,2.1,Positive
22000554,20083844.0,2023-12-22 01:13:42,5.0,4,1,5,3.2,Positive
22000555,20000895.0,2024-11-08 18:23:12,3.0,3,2,4,2.5,Negative
22000556,20076044.0,2023-06-24 20:08:24,1.0,5,1,2,3.9,Positive
22000557,20099055.0,2023-12-31 01:08:31,3.0,5,2,3,3.5,Neutral
22000558,20030117.0,2023-04-13 03:57:29,1.0,1,3,3,2.1,Positive
22000559,20020426.0,2024-10-07 10:37:50,3.0,5,3,4,2.2,Neutral
22000560,20128651.0,2025-07-07 11:30:16,3.0,3,5,3,3.4,Positive
22000561,20061518.0,2023-12-06 00:41:59,4.0,5,2,5,3.4,Positive
22000562,20045018.0,2023-06-25 08:53:56,4.0,4,2,4,1.1,Positive
22000563,20080780.0,2023-01-29 20:14:17,1.0,2,2,5,2.3,Negative
22000564,20125425.0,2024-04-30 01:56:36,4.0,5,5,4,3.5,Negative
22000565,20037816.0,2023-03-28 03:39:40,3.0,2,5,4,2.7,Positive
22000566,20006412.0,2024-06-06 01:30:18,2.0,2,5,5,3.8,Positive 
22000567,20120945.0,2024-07-21 17:34:24,4.0,2,5,3,2.4,Negative
22000568,20078085.0,2025-01-10 16:11:24,1.0,1,5,3,3.5,Positive
22000569,20113512.0,2024-04-29 13:04:17,2.0,2,4,5,2.9,Positive
22000570,20116938.0,2024-11-08 11:55:52,1.0,4,5,2,3.5,Positive
22000571,20036445.0,2024-02-09 16:06:09,1.0,4,1,4,4.9,Positive
22000572,20095331.0,2025-11-30 06:21:49,2.0,5,1,2,4.2,Negative
22000573,20082181.0,2025-10-10 03:34:48,4.0,4,5,5,4.2,Positive
22000574,20007449.0,2023-04-07 08:11:33,3.0,3,2,4,1.7,Positive
22000575,20038465.0,2024-01-30 06:41:32,2.0,4,5,4,2.1,Positive
22000576,20020670.0,2024-02-29 18:38:11,4.0,5,4,4,4.5,Positive
22000577,20056211.0,2024-05-06 07:41:11,1.0,1,1,2,2.6,Positive
22000578,20077602.0,2023-02-10 21:32:03,3.0,5,3,3,3.1,Neutral
22000579,20026049.0,2025-11-26 19:17:58,4.0,4,4,3,1.0,Positive
22000580,20121517.0,2025-11-09 13:43:51,1.0,4,1,1,3.5,Positive
22000581,20048357.0,2024-08-19 21:48:14,4.0,3,3,1,3.2,Negative
22000582,20037276.0,2025-06-26 21:15:39,1.0,2,2,3,3.4,Positive
22000583,20052618.0,2025-08-03 03:12:55,4.0,3,1,4,5.0,Positive
22000584,20031688.0,2023-11-07 19:53:29,4.0,3,1,3,1.8,Positive
22000585,20090047.0,2025-12-16 21:57:20,4.0,2,5,3,4.0,Neutral 
22000586,20120731.0,2025-10-16 23:32:50,4.0,4,2,2,2.8,Neutral
22000587,20067383.0,2024-11-04 05:16:28,2.0,4,2,1,1.1,Positive
22000588,20123402.0,2024-09-26 05:58:17,1.0,3,3,1,2.0,Positive
22000589,20065720.0,2023-04-21 07:22:19,3.0,4,4,1,3.8,Positive
22000590,20012180.0,2024-02-17 03:24:43,4.0,2,5,4,1.2,Positive
22000591,20081889.0,2024-02-02 06:20:36,1.0,1,3,3,3.8,Positive
22000592,20046319.0,2023-11-05 21:03:55,3.0,2,3,4,2.8,Positive
22000593,20106537.0,2024-04-22 18:36:00,4.0,4,5,3,2.0,Positive
22000594,20012680.0,2023-05-22 23:51:30,1.0,4,1,4,2.2,Positive
22000595,20049959.0,2025-05-28 06:14:33,4.0,2,1,4,3.1,Negative
22000596,20012896.0,2023-02-09 16:28:50,4.0,1,3,5,3.9,Positive
22000597,20056897.0,2025-01-02 20:53:47,2.0,4,5,4,3.5,Positive
22000598,20115254.0,2025-07-27 19:05:06,2.0,3,3,5,3.4,Neutral
22000599,20122992.0,2025-06-19 00:14:43,4.0,4,2,3,1.4,Neutral
22000600,20070688.0,2025-03-07 02:55:52,4.0,2,2,2,3.5,Positive
22000601,20106086.0,2023-03-07 01:13:12,4.0,5,4,3,1.9,Neutral
22000602,20101097.0,2025-03-31 22:52:41,4.0,5,4,5,3.0,Negative
22000603,20113870.0,2023-12-11 07:59:02,5.0,5,3,3,2.3,Positive
22000604,20002306.0,2024-06-18 14:21:00,5.0,4,2,2,2.7,Positive
22000605,20065214.0,2025-01-15 18:08:43,1.0,3,5,3,1.7,Negative
22000606,20017526.0,2024-06-03 16:18:14,4.0,2,2,5,1.2,Positive
22000607,20012816.0,2024-11-05 14:22:47,5.0,2,5,5,1.4,Neutral
22000608,20103975.0,2024-12-22 14:45:37,4.0,1,2,3,3.5,Positive
22000609,20129828.0,2023-09-12 09:46:21,5.0,5,4,3,2.4,Positive
22000610,20054377.0,2024-10-30 02:28:11,4.0,1,3,3,4.0,Positive
22000611,20120592.0,2023-05-29 02:32:36,4.0,2,1,5,4.8,Positive
22000612,20033588.0,2023-01-17 16:34:56,2.0,1,3,1,1.0,Positive
22000613,20033836.0,2024-07-30 09:29:21,4.0,2,3,1,2.8,Positive
22000614,20112626.0,2023-09-03 06:26:20,1.0,4,1,3,4.7,Positive
22000615,20012847.0,2025-04-16 01:05:18,2.0,3,5,5,1.3,Positive
22000616,20050457.0,2024-11-10 18:10:02,4.0,5,2,3,4.9,Positive
22000617,20068804.0,2025-10-09 00:31:47,3.0,5,3,1,1.1,Positive
22000618,20051101.0,2025-07-17 14:25:49,3.0,3,5,5,3.9,Positive
22000619,20001475.0,2025-02-25 02:09:21,5.0,2,4,4,3.4,Positive
22000620,20079992.0,2023-02-15 22:22:25,1.0,1,1,5,4.3,Positive
22000621,20120750.0,2023-06-14 17:15:23,5.0,3,5,4,2.7,Positive
22000622,20039950.0,2023-11-06 19:09:01,1.0,5,3,1,1.4,Positive
22000623,20075692.0,2024-08-28 03:39:36,5.0,2,4,4,3.8,Positive
22000624,20025441.0,2025-05-21 19:32:12,3.0,4,2,2,2.5,Neutral
22000625,20093577.0,2025-04-11 04:12:16,5.0,3,5,4,1.2,Positive
22000626,20036395.0,2023-06-14 16:28:46,3.0,1,3,4,1.1,Neutral
22000627,20072106.0,2025-07-03 03:06:07,4.0,2,5,4,2.0,Neutral
22000628,20066774.0,2025-05-25 19:07:42,2.0,4,4,2,3.6,Positive
22000629,20039052.0,2023-06-11 09:04:02,5.0,3,2,5,1.4,Negative
22000630,20124443.0,2024-06-16 19:40:09,4.0,1,1,2,3.0,Positive
22000631,20015596.0,2023-02-05 02:13:45,2.0,2,1,4,1.1,Positive
22000632,20032307.0,2023-08-28 09:41:07,4.0,3,2,3,2.8,Negative
22000633,20018916.0,2023-08-04 12:40:33,4.0,2,5,1,4.0,Positive
22000634,20128942.0,2025-01-11 14:04:16,2.0,5,3,5,2.6,Positive
22000635,20113873.0,2024-01-13 15:08:09,1.0,1,5,5,1.7,Positive
22000636,20069611.0,2024-08-08 07:45:05,1.0,4,5,4,3.7,Positive
22000637,20052193.0,2024-02-14 12:13:33,5.0,3,1,4,4.3,Positive
22000638,20052629.0,2024-06-11 20:10:19,3.0,5,1,3,4.0,Positive
22000639,20108811.0,2024-01-16 00:46:25,1.0,5,5,5,4.5,Neutral
22000640,20061890.0,2024-11-26 03:30:40,2.0,5,5,5,4.0,Neutral
22000641,20042920.0,2024-05-27 20:34:17,2.0,5,5,3,3.3,Neutral
22000642,20018882.0,2023-12-31 11:31:44,3.0,3,3,1,1.8,Negative
22000643,20117123.0,2023-02-22 11:08:08,2.0,5,5,4,1.3,Negative
22000644,20004270.0,2024-01-16 10:10:29,2.0,3,4,5,3.4,Positive
22000645,20085705.0,2023-03-06 03:21:08,1.0,5,5,1,4.8,Neutral
22000646,20106292.0,2023-08-23 06:11:08,2.0,1,3,2,4.5,Positive
22000647,20076835.0,2025-09-18 19:49:30,5.0,5,4,2,3.7,Positive
22000648,20076095.0,2025-03-27 02:02:28,3.0,3,3,1,4.8,Positive
22000649,20063643.0,2023-05-27 04:31:03,1.0,2,5,4,2.4,Positive
22000650,20091321.0,2024-05-16 06:50:17,2.0,4,2,2,3.1,Positive
22000651,20053531.0,2023-04-23 22:56:03,1.0,1,4,5,3.7,Positive
22000652,20067797.0,2025-09-15 21:47:58,4.0,5,5,4,5.0,Positive
22000653,20027729.0,2024-06-04 16:08:54,2.0,5,3,3,1.4,Neutral
22000654,20122914.0,2024-01-19 08:47:11,2.0,5,2,1,1.2,Positive
22000655,20120191.0,2025-06-02 15:56:50,3.0,2,5,2,3.6,Neutral
22000656,20000364.0,2025-01-28 21:51:36,2.0,4,1,3,2.6,Positive
22000657,20090850.0,2023-05-23 17:47:02,4.0,4,3,5,4.8,Positive
22000658,20006945.0,2024-08-10 01:10:17,4.0,3,1,4,3.7,Positive
22000659,20024921.0,2023-04-03 03:52:29,1.0,5,1,1,2.5,Positive
22000660,20051369.0,2024-05-22 12:03:08,5.0,4,4,5,2.2,Neutral
22000661,20084544.0,2025-11-24 15:25:28,1.0,4,3,5,3.8,Positive
22000662,20076759.0,2025-11-08 22:52:08,3.0,5,5,4,3.7,Positive
22000663,20036251.0,2023-07-22 04:51:58,3.0,3,1,5,2.3,Positive
22000664,20065240.0,2024-07-22 02:41:18,4.0,5,1,2,2.6,Positive
22000665,20003837.0,2023-01-06 23:15:19,1.0,3,5,1,2.1,Positive
22000666,20100140.0,2023-02-18 02:35:27,3.0,3,3,4,1.4,Neutral
22000667,20094085.0,2025-10-22 15:59:10,3.0,2,2,3,2.1,Neutral
22000668,20015874.0,2025-01-03 04:02:51,3.0,5,2,5,3.1,Positive
22000669,20025588.0,2025-10-16 03:20:09,2.0,4,4,3,1.8,Positive
22000670,20128655.0,2025-04-09 05:43:58,5.0,2,1,2,2.2,Negative
22000671,20129655.0,2024-06-07 08:05:22,1.0,2,3,5,1.2,Positive
22000672,20122269.0,2025-03-31 00:54:59,2.0,1,2,2,3.5,Positive
22000673,20085945.0,2023-01-15 10:27:14,5.0,3,2,3,2.9,Positive
22000674,20013281.0,2023-12-01 05:51:44,5.0,1,5,2,2.7,Negative
22000675,20020254.0,2023-04-08 19:00:10,4.0,1,2,3,4.4,Positive
22000676,20052405.0,2024-03-25 18:21:56,3.0,1,4,3,4.7,Neutral
