Stay_ID,Booking_ID,Checkin_Date,Room_Type,Room_Revenue,Food_Revenue,Spa_Revenue,Other_Revenue,Checkout_Date
21000238,20046486,2024-02-11 17:47:50,Standard,84791.3,33343.69,12192.36,7304.28,2024-02-16 17:47:50
21000239,20077440,2023-03-12 14:11:43,Villa,64986.65,49869.57,17322.75,930.08,2023-03-15 14:11:43
21000240,20115544,2024-03-21 17:17:54,Executive,117748.08,20835.08,13253.62,4779.54,2024-03-27 17:17:54
21000241,20049183,2025-06-12 11:45:44,Executive,65377.98,9172.98,1998.94,3012.58,2025-06-14 11:45:44
21000242,20050565,2024-09-28 13:48:47,Deluxe,102734.4,43680.58,14685.69,10740.31,2024-10-04 13:48:47
21000243,20102638,2025-11-04 00:56:24,Executive,105972.97,6694.99,16648.1,11749.59,2025-11-07 00:56:24
21000244,20030055,2024-12-18 10:04:13,Suite,34834.54,27716.99,5342.35,7156.51,2024-12-28 10:04:13
21000245,20080781,2024-02-01 08:41:26,Deluxe,110131.09,28687.36,1257.37,10150.54,2024-02-04 08:41:26
21000246,20011372,2024-07-18 14:38:47,Executive,105478.74,34695.75,26390.27,10462.56,2024-07-21 14:38:47
21000247,20100449,2024-11-01 01:57:47,Suite,134897.21,19659.58,9102.14,11182.55,2024-11-09 01:57:47
21000248,20063899,2023-12-22 05:07:54,Standard,15376.02,39571.62,16009.96,862.09,2023-12-25 05:07:54
21000249,20020529,2024-08-29 15:01:57,Executive,59709.77,43747.38,28748.89,3552.49,2024-09-03 15:01:57
21000250,20098101,2024-02-19 00:03:11,Standard,19693.89,17503.78,828.84,497.31,2024-03-04 00:03:11
21000251,20109232,2024-03-04 21:48:30,Villa,6782.04,27930.81,24064.83,1307.43,2024-03-18 21:48:30
21000252,20088268,2024-03-26 20:15:32,Executive,45131.55,27350.89,26638.81,4757.24,2024-04-02 20:15:32
21000253,20005374,2025-04-25 03:52:19,Suite,121935.0,41630.48,4296.51,12642.11,2025-04-26 03:52:19
21000254,20053302,2023-08-31 10:05:47,Suite,75444.98,30134.46,24778.81,5214.18,2023-09-09 10:05:47
21000255,20046419,2025-04-28 17:31:31,Standard,111084.74,20030.71,12474.3,7019.85,2025-05-06 17:31:31
21000256,20093429,2023-03-21 21:25:11,Villa,28779.42,6179.07,22419.57,10678.62,2023-04-04 21:25:11
21000257,20098659,2023-03-09 16:26:09,Deluxe,27539.81,8327.01,4827.57,4642.74,2023-03-21 16:26:09
21000258,20017881,2025-10-06 03:45:53,Deluxe,107610.14,44372.28,6133.29,13289.29,2025-10-10 03:45:53
21000259,20114517,2023-05-06 13:57:15,Deluxe,144821.36,11365.99,3347.46,680.67,2023-05-17 13:57:15
21000260,20039450,2023-12-11 12:05:07,Executive,13698.23,25861.59,23133.56,7642.31,2023-12-25 12:05:07
21000261,20081933,2023-09-21 18:51:06,Standard,140630.55,26424.04,26723.63,12092.45,2023-09-22 18:51:06
21000262,20120318,2024-01-13 10:44:25,Villa,42625.37,4067.18,15027.44,12732.79,2024-01-19 10:44:25
21000263,20127030,2024-07-18 14:30:20,Villa,13139.46,8283.2,10355.39,6698.34,2024-07-30 14:30:20
21000264,20088752,2025-06-15 18:34:12,Standard,2046.73,40890.84,810.92,6471.8,2025-06-25 18:34:12
21000265,20101636,2023-10-16 17:38:28,Deluxe,72986.2,14045.71,20760.05,10780.35,2023-10-18 17:38:28
21000266,20055889,2023-07-22 11:41:06,Deluxe,139239.78,8499.54,25653.46,1414.43,2023-07-25 11:41:06
21000267,20108559,2024-04-02 08:00:01,Standard,70446.93,39487.62,27251.89,6707.61,2024-04-14 08:00:01
21000268,20052416,2023-11-25 07:42:20,Suite,6502.59,47384.64,2215.27,8769.18,2023-12-04 07:42:20
21000269,20033235,2023-11-29 23:03:42,Suite,126831.98,27256.82,3950.11,7760.56,2023-12-13 23:03:42
21000270,20061076,2025-12-20 17:35:09,Deluxe,24850.71,42310.03,28627.65,10523.04,2025-12-30 17:35:09
21000271,20070508,2024-05-26 20:43:19,Deluxe,79343.91,49904.98,3890.05,13557.32,2024-06-03 20:43:19
21000272,20003998,2024-03-06 15:50:37,Executive,123398.96,35441.83,15243.04,14459.15,2024-03-17 15:50:37
21000273,20052972,2025-06-07 16:36:40,Villa,51662.63,48562.01,23219.39,7985.26,2025-06-08 16:36:40
21000274,20078919,2025-03-19 07:49:37,Suite,21432.59,24148.57,12931.59,6099.72,2025-03-20 07:49:37
21000275,20005749,2024-01-11 02:52:46,Villa,30074.7,13347.47,28057.35,5312.92,2024-01-17 02:52:46
21000276,20039406,2023-03-12 20:18:52,Deluxe,120448.92,13900.69,13633.37,11406.75,2023-03-15 20:18:52
21000277,20014497,2023-03-13 04:31:38,Villa,122633.02,12043.48,8597.1,4937.41,2023-03-22 04:31:38
21000278,20082733,2025-12-04 18:38:37,Standard,77186.55,45042.0,9274.72,12682.02,2025-12-18 18:38:37
21000279,20072967,2024-11-01 23:55:38,Standard,100356.71,43899.05,20702.99,8834.68,2024-11-14 23:55:38
21000280,20094036,2025-09-16 17:36:52,Standard,46221.97,12663.41,23905.1,6994.09,2025-09-18 17:36:52
21000281,20076630,2023-05-27 10:26:16,Villa,114380.77,25340.81,18826.41,331.16,2023-06-08 10:26:16
21000282,20072103,2025-03-08 14:51:29,Executive,131154.39,46566.03,26719.55,13487.06,2025-03-14 14:51:29
21000283,20128621,2023-11-03 10:38:57,Deluxe,27849.97,44967.81,12615.55,2229.39,2023-11-11 10:38:57
21000284,20037107,2024-06-20 00:22:03,Standard,23003.35,10984.82,20187.51,6725.8,2024-06-29 00:22:03
21000285,20038082,2025-10-22 14:03:30,Suite,28558.65,42356.88,8590.7,2669.34,2025-10-24 14:03:30
21000286,20044592,2024-06-26 08:57:00,Suite,7814.77,4206.63,27833.32,10079.54,2024-07-09 08:57:00
21000287,20125205,2025-06-01 16:40:37,Suite,70607.26,44370.94,19206.19,6508.83,2025-06-12 16:40:37
21000288,20097580,2025-05-07 07:50:56,Executive,21612.05,21812.64,20857.32,5191.52,2025-05-21 07:50:56
21000289,20048159,2025-05-03 04:18:30,Suite,135476.68,47969.67,1921.98,7967.17,2025-05-17 04:18:30
21000290,20046118,2024-11-10 17:28:58,Standard,132896.07,2114.2,21609.32,5143.09,2024-11-13 17:28:58
21000291,20105493,2025-05-12 17:00:58,Standard,136201.87,46585.79,19658.59,3724.0,2025-05-24 17:00:58
21000292,20121910,2024-07-11 13:19:53,Deluxe,143981.17,31627.79,9124.89,4699.66,2024-07-21 13:19:53
21000293,20051274,2023-07-17 07:42:57,Deluxe,109312.43,38626.19,3007.79,3228.2,2023-07-27 07:42:57
21000294,20045797,2023-04-26 12:27:00,Standard,138685.69,49823.47,20470.77,3372.71,2023-05-07 12:27:00
21000295,20024451,2023-08-04 16:08:13,Villa,67449.64,25007.66,10794.92,12937.1,2023-08-12 16:08:13
21000296,20010089,2023-01-23 13:19:36,Deluxe,40396.8,20205.3,9612.42,10072.0,2023-02-02 13:19:36
21000297,20061093,2023-11-27 21:00:58,Standard,113868.21,17365.81,14805.82,7495.39,2023-11-28 21:00:58
21000298,20105901,2024-12-19 00:17:06,Suite,29541.33,32028.37,12232.16,7630.41,2024-12-26 00:17:06
21000299,20086858,2023-12-24 12:18:33,Executive,101447.93,26980.13,6142.16,1799.84,2024-01-07 12:18:33
21000300,20097967,2025-01-07 14:33:44,Standard,116821.68,24213.92,5769.51,13577.87,2025-01-09 14:33:44
21000301,20080656,2023-04-03 10:25:41,Executive,146063.44,29747.01,15191.22,14793.62,2023-04-11 10:25:41
21000302,20117267,2024-10-22 16:25:43,Standard,46545.24,8792.6,14258.38,2018.34,2024-11-04 16:25:43
21000303,20063686,2025-11-09 12:22:59,Suite,59977.61,49435.19,18596.9,6860.21,2025-11-21 12:22:59
21000304,20002086,2025-10-30 19:51:03,Villa,141546.87,26194.1,78.72,6828.38,2025-11-10 19:51:03
21000305,20098589,2025-11-10 20:16:15,Deluxe,16101.36,27977.61,11113.96,5448.98,2025-11-11 20:16:15
21000306,20066218,2024-08-20 03:26:20,Executive,12237.69,44950.01,20545.63,558.22,2024-08-21 03:26:20
21000307,20040188,2023-10-01 14:54:03,Suite,51558.96,633.87,13350.84,488.92,2023-10-09 14:54:03
21000308,20087826,2023-11-13 21:46:06,Executive,118204.19,33560.88,24757.34,7823.02,2023-11-18 21:46:06
21000309,20105387,2024-07-03 16:20:31,Deluxe,92402.51,15525.09,21846.83,2130.01,2024-07-15 16:20:31
21000310,20080345,2024-01-31 22:38:40,Standard,4279.82,48957.0,17689.0,10977.19,2024-02-12 22:38:40
21000311,20057976,2025-03-05 01:37:19,Deluxe,35797.19,43424.0,22111.25,13178.35,2025-03-17 01:37:19
21000312,20115594,2023-08-01 16:55:14,Standard,20554.43,43385.69,11631.84,1660.43,2023-08-14 16:55:14
21000313,20017966,2025-11-23 15:20:20,Deluxe,140770.97,41176.16,25183.01,3413.53,2025-11-26 15:20:20
21000314,20029142,2024-08-21 05:44:24,Executive,72386.24,4108.41,25256.58,7972.16,2024-09-01 05:44:24
21000315,20113828,2024-05-19 07:55:45,Deluxe,134586.05,42625.47,27264.57,9446.9,2024-06-01 07:55:45
21000316,20054415,2023-08-19 08:35:34,Suite,112079.91,43065.92,26662.97,6248.23,2023-08-30 08:35:34
21000317,20027018,2024-09-03 15:05:05,Deluxe,84984.69,13290.96,12971.1,8534.13,2024-09-11 15:05:05
21000318,20019091,2025-03-07 17:12:24,Standard,9664.27,4316.17,14512.76,9270.69,2025-03-11 17:12:24
21000319,20053222,2025-06-11 19:07:55,Executive,12040.41,32296.63,15366.06,14783.77,2025-06-16 19:07:55
21000320,20065087,2025-06-28 18:28:49,Deluxe,137300.39,28252.28,4320.75,3812.58,2025-07-09 18:28:49
21000321,20065835,2023-11-13 20:07:19,Deluxe,79763.28,49509.93,22812.84,6696.54,2023-11-15 20:07:19
21000322,20076832,2025-09-13 00:47:10,Suite,140298.33,36911.77,3286.25,13540.82,2025-09-16 00:47:10
21000323,20046016,2023-07-10 08:40:47,Deluxe,39639.19,28235.96,13797.19,816.51,2023-07-12 08:40:47
21000324,20017611,2023-03-06 06:09:49,Deluxe,105856.75,19806.23,13149.14,8694.04,2023-03-07 06:09:49
21000325,20043024,2025-11-14 07:40:33,Villa,143360.99,4381.83,4418.75,8509.64,2025-11-20 07:40:33
21000326,20044655,2024-08-25 11:17:23,Executive,30489.75,42705.97,21638.44,6434.6,2024-09-02 11:17:23
21000327,20034948,2024-09-16 16:55:52,Standard,102467.4,40226.11,23224.56,8580.76,2024-09-26 16:55:52
21000328,20107425,2023-06-25 04:06:01,Executive,32479.62,24257.3,29891.44,10567.19,2023-06-27 04:06:01
21000329,20115529,2023-12-30 05:07:42,Suite,102797.98,12616.73,13287.19,13247.88,2024-01-01 05:07:42
21000330,20065318,2023-06-15 02:05:08,Executive,66653.5,9218.02,26998.83,13449.1,2023-06-26 02:05:08
21000331,20042583,2025-09-27 16:37:56,Standard,26596.55,28678.92,19408.6,2250.46,2025-10-01 16:37:56
21000332,20022921,2025-05-14 01:19:56,Standard,119091.59,8159.49,659.18,8661.83,2025-05-22 01:19:56
21000333,20013579,2023-03-03 12:19:04,Villa,60779.25,42750.9,17680.46,6505.59,2023-03-12 12:19:04
21000334,20094301,2023-09-24 02:50:11,Villa,90922.77,5468.6,22432.98,8253.39,2023-10-07 02:50:11
21000335,20065795,2023-03-17 17:52:54,Suite,128170.71,40357.82,6715.77,11000.2,2023-03-18 17:52:54
21000336,20075304,2023-05-16 20:57:34,Suite,7689.25,6293.66,28108.04,2752.18,2023-05-27 20:57:34
21000337,20002567,2025-12-30 15:46:22,Standard,120295.39,610.6,15363.79,11739.7,2026-01-11 15:46:22
21000338,20000657,2024-08-23 13:12:11,Villa,44871.83,38456.81,22258.41,6399.56,2024-08-29 13:12:11
21000339,20038083,2023-09-13 12:55:55,Suite,17057.83,49614.51,11792.92,14290.95,2023-09-24 12:55:55
21000340,20054205,2025-08-23 21:22:19,Executive,23638.16,274.16,12208.35,7900.26,2025-08-31 21:22:19
21000341,20058905,2024-03-26 22:39:43,Deluxe,4580.97,32615.63,28399.17,3413.56,2024-04-02 22:39:43
21000342,20075767,2025-05-20 14:03:31,Executive,122358.68,13894.97,7407.85,10120.69,2025-05-31 14:03:31
21000343,20075606,2024-12-28 01:53:03,Villa,88479.61,37993.2,23237.25,12586.25,2025-01-03 01:53:03
21000344,20065100,2023-05-28 13:41:07,Suite,4520.97,30558.38,2834.26,2215.35,2023-05-29 13:41:07
21000345,20038197,2025-08-14 18:40:42,Villa,81387.48,22316.83,4578.14,13050.6,2025-08-17 18:40:42
21000346,20005272,2023-02-16 21:03:56,Villa,112606.19,7164.54,16553.62,9197.01,2023-02-27 21:03:56
21000347,20019428,2023-08-15 21:53:23,Suite,35941.31,29540.65,7835.86,10306.15,2023-08-25 21:53:23
21000348,20119788,2025-05-01 00:33:22,Suite,67467.26,13291.96,25265.42,3554.27,2025-05-12 00:33:22
21000349,20082556,2025-11-04 08:19:14,Standard,92473.61,43031.99,10389.88,1460.24,2025-11-18 08:19:14
21000350,20107085,2024-06-29 02:19:52,Suite,88570.95,15147.15,14445.01,13142.14,2024-07-13 02:19:52
21000351,20101488,2023-08-28 08:53:29,Deluxe,145521.06,14342.44,11182.79,827.66,2023-09-03 08:53:29
21000352,20092478,2023-12-23 12:41:05,Villa,72751.99,1797.49,12060.59,9335.2,2023-12-26 12:41:05
21000353,20067581,2023-02-19 23:39:13,Standard,65974.41,26100.61,2330.02,3238.5,2023-03-01 23:39:13
21000354,20115444,2023-12-23 10:46:32,Suite,51221.76,7621.75,14577.8,7691.44,2024-01-02 10:46:32
21000355,20017977,2024-11-05 09:06:58,Deluxe,145699.2,41380.74,23991.8,4669.08,2024-11-12 09:06:58
21000356,20005589,2024-09-12 03:30:47,Standard,69424.03,49582.28,17146.49,5210.05,2024-09-24 03:30:47
21000357,20082207,2024-12-26 20:41:20,Suite,30926.13,42798.85,15474.86,2422.58,2025-01-06 20:41:20
21000358,20078602,2023-08-05 16:54:00,Suite,89246.91,49964.73,2754.74,8825.34,2023-08-14 16:54:00
21000359,20017540,2023-12-01 15:59:35,Suite,116465.23,7933.18,7732.16,14235.78,2023-12-10 15:59:35
21000360,20035263,2024-05-29 13:45:53,Suite,108447.6,2424.34,10012.54,13601.71,2024-06-08 13:45:53
21000361,20020401,2025-01-25 11:43:31,Villa,101798.75,8828.73,12525.4,3001.01,2025-01-30 11:43:31
21000362,20060561,2024-11-13 03:46:06,Deluxe,88663.83,38744.5,6642.64,11618.56,2024-11-21 03:46:06
21000363,20099470,2023-12-30 13:48:00,Suite,145029.44,10074.08,22756.89,2955.94,2024-01-04 13:48:00
21000364,20008025,2024-07-01 13:47:09,Villa,65499.42,2074.04,1433.43,11981.47,2024-07-03 13:47:09
21000365,20056138,2024-04-11 21:17:25,Executive,79321.38,45886.05,17210.91,7306.15,2024-04-25 21:17:25
21000366,20067655,2023-09-07 22:28:29,Villa,56702.4,43102.87,3631.49,8637.16,2023-09-11 22:28:29
21000367,20099907,2023-06-11 13:04:45,Executive,25697.32,24836.89,19580.09,6174.45,2023-06-25 13:04:45
21000368,20064161,2023-08-29 16:54:52,Executive,147216.16,12967.99,5635.85,11235.17,2023-09-11 16:54:52
21000369,20121798,2024-04-20 18:02:06,Suite,102475.27,36031.41,21072.32,593.23,2024-04-30 18:02:06
21000370,20057090,2024-04-27 06:21:05,Deluxe,55931.41,46944.42,27646.46,10478.98,2024-04-29 06:21:05
21000371,20078853,2025-05-09 11:28:01,Standard,98751.17,33337.12,15544.95,1659.27,2025-05-15 11:28:01
21000372,20046258,2024-11-22 00:28:40,Standard,57038.14,36874.15,10011.03,11167.81,2024-12-04 00:28:40
21000373,20077378,2023-12-31 17:40:20,Standard,75477.34,17468.77,29706.21,9451.52,2024-01-03 17:40:20
21000374,20079545,2023-03-29 00:52:08,Deluxe,95977.76,33602.49,19198.62,12953.02,2023-04-01 00:52:08
21000375,20111115,2023-05-04 07:31:21,Executive,61124.84,21377.2,1624.55,7661.62,2023-05-06 07:31:21
21000376,20106153,2024-05-28 23:49:09,Villa,31182.0,39214.32,29582.73,7140.54,2024-06-06 23:49:09
21000377,20121579,2025-09-22 00:44:01,Deluxe,24808.48,10737.6,25438.54,12938.99,2025-09-29 00:44:01
21000378,20013447,2025-06-10 11:06:13,Deluxe,21150.57,28118.46,12127.7,4720.1,2025-06-15 11:06:13
21000379,20057941,2023-04-11 19:09:09,Executive,77262.25,39433.63,22783.71,8539.48,2023-04-12 19:09:09
21000380,20054912,2023-06-06 01:56:48,Standard,88789.58,29365.5,3715.85,2476.13,2023-06-12 01:56:48
21000381,20037350,2024-10-24 08:28:58,Standard,81109.06,12616.44,6974.14,2686.7,2024-11-01 08:28:58
21000382,20111769,2025-11-12 00:02:26,Deluxe,130624.39,24937.84,28155.57,10483.28,2025-11-14 00:02:26
21000383,20104736,2023-04-28 13:46:51,Deluxe,107283.0,4047.49,11198.07,3643.4,2023-05-09 13:46:51
21000384,20112527,2024-05-03 13:53:13,Executive,129748.59,15431.28,8474.58,4320.67,2024-05-13 13:53:13
21000385,20005297,2025-10-06 16:35:28,Suite,96461.13,47968.86,5837.11,6980.41,2025-10-11 16:35:28
21000386,20020438,2024-04-22 02:31:50,Suite,142666.98,21546.16,10099.39,6958.66,2024-05-06 02:31:50
21000387,20056790,2023-05-30 21:10:54,Villa,92921.23,21807.77,6197.82,6225.48,2023-06-08 21:10:54
21000388,20123369,2025-09-10 19:56:05,Suite,93358.26,6966.4,18098.8,12207.22,2025-09-11 19:56:05
21000389,20096433,2023-01-02 14:33:18,Villa,140785.8,23014.96,17361.07,10278.41,2023-01-14 14:33:18
21000390,20105172,2025-04-22 09:42:15,Suite,121291.13,27841.76,2141.49,5944.46,2025-05-03 09:42:15
21000391,20003136,2023-06-30 12:04:06,Deluxe,85143.28,47441.66,14477.88,703.22,2023-07-13 12:04:06
21000392,20093896,2023-02-24 02:07:49,Standard,111583.86,15159.85,1093.58,12722.72,2023-03-06 02:07:49
21000393,20024594,2023-04-23 19:21:06,Deluxe,9542.58,27346.26,2929.56,4110.66,2023-05-04 19:21:06
21000394,20066640,2024-01-24 17:07:42,Suite,38074.92,33413.46,2108.74,1392.85,2024-01-31 17:07:42
21000395,20047308,2023-04-30 10:58:50,Deluxe,121005.47,45213.61,11496.41,6827.02,2023-05-05 10:58:50
21000396,20026175,2024-01-11 02:26:36,Executive,111242.6,38500.89,6512.64,12036.89,2024-01-23 02:26:36
21000397,20078619,2024-04-03 00:54:03,Executive,140262.56,11659.41,17823.89,3401.53,2024-04-10 00:54:03
21000398,20046409,2025-08-15 15:00:47,Villa,61579.09,31548.83,26036.23,13951.08,2025-08-21 15:00:47
21000399,20006327,2025-08-31 02:02:13,Standard,4117.01,14942.82,13305.39,13869.86,2025-09-07 02:02:13
21000400,20101795,2025-10-31 12:34:22,Executive,122769.67,39395.89,17490.11,14622.57,2025-11-08 12:34:22
21000401,20052078,2023-04-29 21:57:52,Villa,96792.24,33617.95,919.94,8338.1,2023-05-06 21:57:52
21000402,20110424,2024-12-11 06:08:24,Suite,86384.99,14515.07,8175.7,14547.88,2024-12-18 06:08:24
21000403,20120031,2025-03-04 16:07:47,Deluxe,135242.52,8422.89,6089.57,10785.47,2025-03-06 16:07:47
21000404,20093527,2025-12-20 10:22:38,Executive,9184.98,29001.17,641.82,6374.19,2025-12-23 10:22:38
21000405,20018217,2024-05-25 16:01:21,Standard,80343.47,5151.86,22442.97,14882.04,2024-06-04 16:01:21
21000406,20027280,2025-09-19 06:08:43,Villa,113232.3,7206.96,6377.08,8600.75,2025-10-01 06:08:43
21000407,20091820,2023-12-02 15:09:30,Deluxe,116795.58,16256.47,25206.68,14553.55,2023-12-10 15:09:30
21000408,20103665,2025-06-08 10:22:12,Suite,19622.79,11068.87,700.92,10443.53,2025-06-18 10:22:12
21000409,20060620,2023-07-04 18:05:20,Standard,7556.48,10324.34,2748.88,5597.03,2023-07-07 18:05:20
21000410,20024304,2024-10-11 17:23:12,Executive,94527.99,43536.38,27432.63,5899.04,2024-10-14 17:23:12
21000411,20105402,2023-01-17 19:39:51,Standard,57140.61,34720.32,16155.1,13191.81,2023-01-23 19:39:51
21000412,20060857,2024-12-10 09:28:20,Villa,113223.89,48505.49,18404.4,710.75,2024-12-21 09:28:20
21000413,20022471,2024-10-02 16:00:17,Suite,53669.29,12746.69,5650.55,8595.98,2024-10-11 16:00:17
21000414,20014276,2024-08-05 06:28:47,Villa,81652.77,25064.35,4201.9,11538.97,2024-08-12 06:28:47
21000415,20042801,2025-11-22 04:53:27,Villa,39333.04,37786.01,14761.09,2116.83,2025-12-01 04:53:27
21000416,20097917,2024-11-14 18:55:23,Deluxe,105944.56,19470.82,7171.52,12013.47,2024-11-27 18:55:23
21000417,20080120,2023-07-02 04:26:11,Villa,23577.21,40393.22,10322.78,6120.4,2023-07-13 04:26:11
21000418,20000055,2025-03-23 09:16:10,Deluxe,46949.95,37059.38,19503.26,7667.79,2025-03-25 09:16:10
21000419,20001024,2023-06-18 18:52:58,Deluxe,146766.24,45777.05,25344.2,6559.97,2023-06-24 18:52:58
21000420,20063762,2025-07-12 14:22:48,Executive,98226.61,8698.16,10744.11,10986.11,2025-07-17 14:22:48
21000421,20116404,2024-05-01 06:30:35,Suite,22461.84,35196.35,9698.48,754.41,2024-05-15 06:30:35
21000422,20104835,2025-08-05 13:30:36,Standard,98004.01,18055.97,6034.81,2927.45,2025-08-14 13:30:36
21000423,20035160,2025-09-19 18:51:24,Suite,137847.78,1820.95,15827.55,11341.55,2025-10-03 18:51:24
21000424,20128253,2023-05-14 10:29:41,Deluxe,121306.61,19524.13,4994.7,7077.04,2023-05-23 10:29:41
21000425,20076781,2024-12-15 02:41:40,Executive,58910.42,11472.34,4503.73,8292.58,2024-12-27 02:41:40
21000426,20123230,2024-05-12 09:28:18,Suite,106535.77,30695.22,21287.25,8028.13,2024-05-25 09:28:18
21000427,20064585,2023-04-01 13:21:06,Deluxe,55057.27,40750.9,26751.06,13420.89,2023-04-06 13:21:06
21000428,20023396,2025-01-09 09:14:46,Standard,25331.07,16940.75,4943.83,7681.51,2025-01-21 09:14:46
21000429,20113990,2024-12-05 13:11:32,Deluxe,32033.55,23017.33,27580.06,3763.61,2024-12-17 13:11:32
21000430,20047613,2023-05-03 03:31:28,Villa,57193.08,20440.14,3473.56,8043.94,2023-05-15 03:31:28
21000431,20001974,2025-09-15 23:34:11,Villa,143256.3,44840.97,25454.05,14976.98,2025-09-25 23:34:11
21000432,20081986,2024-07-16 21:07:35,Suite,63611.17,49344.02,29383.94,8363.06,2024-07-29 21:07:35
21000433,20016095,2025-01-08 00:06:48,Deluxe,147710.46,23023.22,11709.45,217.19,2025-01-12 00:06:48
21000434,20104790,2024-07-05 09:59:17,Executive,139393.67,19010.21,9953.22,7674.54,2024-07-07 09:59:17
21000435,20085469,2025-07-08 11:28:46,Villa,9062.89,37649.42,18971.53,608.17,2025-07-21 11:28:46
21000436,20024049,2024-06-05 13:40:24,Suite,46388.69,25871.2,29209.37,963.07,2024-06-10 13:40:24
21000437,20010305,2025-01-31 12:46:36,Deluxe,77191.53,25861.15,15137.8,2973.85,2025-02-03 12:46:36
21000438,20036688,2025-10-27 15:11:41,Standard,68018.56,3847.06,5124.73,1899.26,2025-11-03 15:11:41
21000439,20057437,2025-06-27 07:26:53,Executive,107808.24,13177.93,3441.54,7834.79,2025-07-10 07:26:53
21000440,20067589,2023-05-22 03:35:44,Executive,136999.63,41890.22,10209.83,21.11,2023-05-24 03:35:44
21000441,20002251,2024-11-27 03:10:31,Standard,93924.96,44164.27,23612.59,2922.89,2024-12-07 03:10:31
21000442,20019731,2025-11-06 15:40:26,Suite,118165.79,1906.37,21523.33,12212.73,2025-11-16 15:40:26
21000443,20050324,2025-03-08 09:31:57,Deluxe,20924.8,46679.24,27043.58,1768.1,2025-03-12 09:31:57
21000444,20042155,2025-09-06 13:02:48,Deluxe,24283.07,26498.44,20525.7,2315.49,2025-09-09 13:02:48
21000445,20072245,2025-04-12 10:11:14,Villa,81451.65,425.62,6403.17,1385.88,2025-04-20 10:11:14
21000446,20013079,2023-05-19 19:11:19,Deluxe,58040.1,37654.5,8900.45,3731.04,2023-05-25 19:11:19
21000447,20033992,2024-11-07 02:59:21,Executive,1714.74,16864.72,16475.98,14586.48,2024-11-14 02:59:21
21000448,20025571,2025-06-27 00:15:29,Villa,89628.75,30534.14,20936.61,3928.99,2025-07-09 00:15:29
21000449,20070287,2024-07-06 01:21:02,Villa,42431.35,3789.3,25542.43,196.73,2024-07-17 01:21:02
